ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
4551	ENSG00000133112	7178	protein-coding	TPT1	tumor protein, translationally-controlled 1	-0.0987705037710837	0.0226465975005499	basal	NA
4552	ENSG00000133114	55425	protein-coding	GPALPP1	GPALPP motifs containing 1	-0.0646693367726336	0.0172341839443725	basal	NA
4553	ENSG00000133119	5983	protein-coding	RFC3	replication factor C subunit 3	0.0240399851490732	0.00814054347982657	basal	NA
4554	ENSG00000133121	90627	protein-coding	STARD13	StAR related lipid transfer domain containing 13	0.0906858737141568	0.0174163151049331	basal	NA
4555	ENSG00000133131	79710	protein-coding	MORC4	MORC family CW-type zinc finger 4	-0.0957744315929261	0.0315487922445121	basal	NA
4556	ENSG00000133138	54885	protein-coding	TBC1D8B	TBC1 domain family member 8B	-0.127462333577037	0.0583913555709641	basal	NA
4557	ENSG00000133142	79921	protein-coding	TCEAL4	transcription elongation factor A like 4	-0.0760478912073804	0.0227441386258255	basal	NA
4558	ENSG00000133193	84923	protein-coding	FAM104A	family with sequence similarity 104 member A	0.108228939501733	0.0388706893613874	basal	NA
4559	ENSG00000133195	201266	protein-coding	SLC39A11	solute carrier family 39 member 11	-0.199644623139948	0.0575410319141006	basal	NA
4560	ENSG00000133216	2048	protein-coding	EPHB2	EPH receptor B2	0.00147920961675635	0.0148209250586552	basal	NA
4561	ENSG00000133226	10250	protein-coding	SRRM1	serine and arginine repetitive matrix 1	0.0639453941053909	0.015312134929881	basal	NA
4562	ENSG00000133243	55643	protein-coding	BTBD2	BTB domain containing 2	-0.0464636416462752	0.0112587364879402	basal	NA
4563	ENSG00000133247	84787	protein-coding	KMT5C	lysine methyltransferase 5C	0.711753113444069	0.0414619130893348	basal	NA
4564	ENSG00000133250	84330	protein-coding	ZNF414	zinc finger protein 414	0.119219416866852	0.0268156115265136	basal	NA
4565	ENSG00000133265	23640	protein-coding	HSPBP1	HSPA (Hsp70) binding protein 1	0.0918085722112843	0.0170216127520305	basal	NA
4566	ENSG00000133275	1455	protein-coding	CSNK1G2	casein kinase 1 gamma 2	-0.0595682011356849	0.0134122691406332	basal	NA
4567	ENSG00000133302	84250	protein-coding	SLF1	SMC5-SMC6 complex localization factor 1	-0.00912479400595543	0.00310059887154182	basal	NA
4568	ENSG00000133313	55748	protein-coding	CNDP2	carnosine dipeptidase 2	0.0623992982775944	0.0244238165148514	basal	NA
4569	ENSG00000133316	54663	protein-coding	WDR74	WD repeat domain 74	0.0125201494718207	0.0130815940308061	basal	NA
4570	ENSG00000133318	10313	protein-coding	RTN3	reticulon 3	-0.373785010979059	0.0364163706519185	basal	NA
4571	ENSG00000133321	5920	protein-coding	PLAAT4	phospholipase A and acyltransferase 4	-0.115830255566008	0.0211585230800937	basal	NA
4572	ENSG00000133393	123811	protein-coding	CEP20	centrosomal protein 20	0.0200117002304887	0.0101680612513189	basal	NA
4573	ENSG00000133398	84246	protein-coding	MED10	mediator complex subunit 10	-0.0658568021192425	0.0167368800362537	basal	NA
4574	ENSG00000133422	22880	protein-coding	MORC2	MORC family CW-type zinc finger 2	-0.068308493993514	0.0256114506916268	basal	NA
4575	ENSG00000133433	653689	protein-coding	GSTT2B	glutathione S-transferase theta 2B	-0.343900460426571	0.0142541824619894	basal	NA
4576	ENSG00000133460	66035	protein-coding	SLC2A11	solute carrier family 2 member 11	-1.47964239638323e-05	0.0529355642347452	basal	NA
4577	ENSG00000133466	114904	protein-coding	C1QTNF6	C1q and TNF related 6	-0.0867146138741427	0.0225280685972565	basal	NA
4578	ENSG00000133597	90956	protein-coding	ADCK2	aarF domain containing kinase 2	-0.14443587181843	0.0109094062683873	basal	NA
4579	ENSG00000133606	23608	protein-coding	MKRN1	makorin ring finger protein 1	0.21025105582536	0.161061739669444	basal	NA
4580	ENSG00000133612	116988	protein-coding	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	-0.0215606766695779	0.00431991889623592	basal	NA
4581	ENSG00000133619	84626	protein-coding	KRBA1	KRAB-A domain containing 1	-0.0564556320936878	0.013575767795025	basal	NA
4582	ENSG00000133624	ENSG00000133624	ENSG00000133624	ENSG00000133624	ENSG00000133624	0.0768185261762244	0.0177342069386183	basal	NA
4583	ENSG00000133627	57180	protein-coding	ACTR3B	actin related protein 3B	0.0424888028627575	0.0532852069952824	basal	NA
4584	ENSG00000133639	694	protein-coding	BTG1	BTG anti-proliferation factor 1	-0.438440434584749	0.141869694929576	basal	NA
4585	ENSG00000133641	91298	protein-coding	C12orf29	chromosome 12 open reading frame 29	-0.010059678290499	0.0100030144207335	basal	NA
4586	ENSG00000133657	79572	protein-coding	ATP13A3	ATPase 13A3	-0.0895327595602665	0.00501480361506974	basal	NA
4587	ENSG00000133678	80195	protein-coding	TMEM254	transmembrane protein 254	0.000629393841447655	0.011313665990822	basal	NA
4588	ENSG00000133687	83857	protein-coding	TMTC1	transmembrane O-mannosyltransferase targeting cadherins 1	-0.0977085607894835	0.0333901801248476	basal	NA
4589	ENSG00000133703	3845	protein-coding	KRAS	KRAS proto-oncogene, GTPase	0.0157067135741881	0.0114942667801395	basal	NA
4590	ENSG00000133704	10526	protein-coding	IPO8	importin 8	0.0517599373688958	0.00864659596854641	basal	NA
4591	ENSG00000133706	51520	protein-coding	LARS1	leucyl-tRNA synthetase 1	-0.00225296269987953	0.00521035924621366	basal	NA
4592	ENSG00000133731	3612	protein-coding	IMPA1	inositol monophosphatase 1	-0.112105052437345	0.0323463928037876	basal	NA
4593	ENSG00000133739	85444	protein-coding	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1	-0.107403238469312	0.0197489146191345	basal	NA
4594	ENSG00000133773	29080	protein-coding	CCDC59	coiled-coil domain containing 59	-0.0167331295264631	0.013567437742665	basal	NA
4595	ENSG00000133789	23075	protein-coding	SWAP70	switching B cell complex subunit SWAP70	0.575432706285787	0.0462061336285332	basal	NA
4596	ENSG00000133794	406	protein-coding	BMAL1	basic helix-loop-helix ARNT like 1	0.0529959004307897	0.019363286891389	basal	NA
4597	ENSG00000133805	272	protein-coding	AMPD3	adenosine monophosphate deaminase 3	-0.0782259218394696	0.062405845600515	basal	NA
4598	ENSG00000133812	81846	protein-coding	SBF2	SET binding factor 2	-0.067584179822545	0.0767396599407391	basal	NA
4599	ENSG00000133816	9645	protein-coding	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2	-0.34621337376125	0.403290249681177	basal	NA
4600	ENSG00000133818	22800	protein-coding	RRAS2	RAS related 2	-0.00969307064379545	0.00196420963465017	basal	NA
4601	ENSG00000133835	3295	protein-coding	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4	-0.0912112367469229	0.00930868601281302	basal	NA
4602	ENSG00000133858	196441	protein-coding	ZFC3H1	zinc finger C3H1-type containing	-0.0232352682134076	0.00175587356914006	basal	NA
4603	ENSG00000133872	51669	protein-coding	SARAF	store-operated calcium entry associated regulatory factor	0.0601150639050906	0.0221899504726763	basal	NA
4604	ENSG00000133884	5977	protein-coding	DPF2	double PHD fingers 2	0.059125609794024	0.00561416399317495	basal	NA
4605	ENSG00000133895	4221	protein-coding	MEN1	menin 1	0.0269721654403698	0.0460419183831956	basal	NA
4606	ENSG00000133935	11161	protein-coding	ERG28	ergosterol biosynthesis 28 homolog	-0.0552204435715756	0.00393033490374117	basal	NA
4607	ENSG00000133943	80017	protein-coding	DGLUCY	D-glutamate cyclase	-0.431880645730756	0.0989569938708941	basal	NA
4608	ENSG00000133961	8650	protein-coding	NUMB	NUMB endocytic adaptor protein	-0.138358399278097	0.0503573267160735	basal	NA
4609	ENSG00000133983	51241	protein-coding	COX16	cytochrome c oxidase assembly factor COX16	0.0184276422984056	0.00514090452371773	basal	NA
4610	ENSG00000133997	10001	protein-coding	MED6	mediator complex subunit 6	-0.00464530204882893	0.0228074101650367	basal	NA
4611	ENSG00000134001	1965	protein-coding	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	0.0720633490482904	0.00878717605652266	basal	NA
4612	ENSG00000134013	4017	protein-coding	LOXL2	lysyl oxidase like 2	0.137549699025236	0.0346687938520404	basal	NA
4613	ENSG00000134014	55140	protein-coding	ELP3	elongator acetyltransferase complex subunit 3	0.00865675434518488	0.0170579253114606	basal	NA
4614	ENSG00000134030	9811	protein-coding	CTIF	cap binding complex dependent translation initiation factor	0.0743285356788967	0.00808099417428328	basal	NA
4615	ENSG00000134046	8932	protein-coding	MBD2	methyl-CpG binding domain protein 2	0.0301719715511033	0.00641392109351153	basal	NA
4616	ENSG00000134049	51124	protein-coding	IER3IP1	immediate early response 3 interacting protein 1	-0.00812364862316991	0.00240200802090084	basal	NA
4617	ENSG00000134056	92259	protein-coding	MRPS36	mitochondrial ribosomal protein S36	-0.0390383008656445	0.00943883317764717	basal	NA
4618	ENSG00000134057	891	protein-coding	CCNB1	cyclin B1	0.125265273759772	0.0151325175326492	basal	NA
4619	ENSG00000134058	1022	protein-coding	CDK7	cyclin dependent kinase 7	-0.0278069127923869	0.00600236778018364	basal	NA
4620	ENSG00000134070	3656	protein-coding	IRAK2	interleukin 1 receptor associated kinase 2	-0.0219321667580721	0.0105545053434298	basal	NA
4621	ENSG00000134072	8536	protein-coding	CAMK1	calcium/calmodulin dependent protein kinase I	0.0795977953929239	0.0855365549192685	basal	NA
4622	ENSG00000134077	25917	protein-coding	THUMPD3	THUMP domain containing 3	-0.00995168325681483	0.0141998802669206	basal	NA
4623	ENSG00000134086	7428	protein-coding	VHL	von Hippel-Lindau tumor suppressor	-0.0430308546882805	0.131738092769966	basal	NA
4624	ENSG00000134107	8553	protein-coding	BHLHE40	basic helix-loop-helix family member e40	-0.392524340514491	0.192365854823659	basal	NA
4625	ENSG00000134108	55207	protein-coding	ARL8B	ADP ribosylation factor like GTPase 8B	-0.0120643778357732	0.00723303068135395	basal	NA
4626	ENSG00000134109	9695	protein-coding	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1	-0.0615799669672018	0.00718954335698416	basal	NA
4627	ENSG00000134138	4212	protein-coding	MEIS2	Meis homeobox 2	0.0201846770189699	0.0043815096724156	basal	NA
4628	ENSG00000134146	89978	protein-coding	DPH6	diphthamine biosynthesis 6	0.0446015558978492	0.00860303507231454	basal	NA
4629	ENSG00000134152	79768	protein-coding	KATNBL1	katanin regulatory subunit B1 like 1	0.0285231275160767	0.0108494275172732	basal	NA
4630	ENSG00000134153	56851	protein-coding	EMC7	ER membrane protein complex subunit 7	-0.000715988706538961	0.00562012588485292	basal	NA
4631	ENSG00000134184	2944	protein-coding	GSTM1	glutathione S-transferase mu 1	-0.0233497714089839	0.00264846730368397	basal	NA
4632	ENSG00000134186	55119	protein-coding	PRPF38B	pre-mRNA processing factor 38B	0.0244679918091566	0.00634382755526368	basal	NA
4633	ENSG00000134202	2947	protein-coding	GSTM3	glutathione S-transferase mu 3	-0.0229964708410638	0.00242185982740153	basal	NA
4634	ENSG00000134222	84722	protein-coding	PSRC1	proline and serine rich coiled-coil 1	0.0453740315830408	0.00826126354223724	basal	NA
4635	ENSG00000134242	26191	protein-coding	PTPN22	protein tyrosine phosphatase non-receptor type 22	-0.561311576096576	0.366490201545692	basal	NA
4636	ENSG00000134243	6272	protein-coding	SORT1	sortilin 1	-0.140103962050672	0.0607653881301273	basal	NA
4637	ENSG00000134245	7482	protein-coding	WNT2B	Wnt family member 2B	0.0590245407195387	0.013844572236242	basal	NA
4638	ENSG00000134247	5738	protein-coding	PTGFRN	prostaglandin F2 receptor inhibitor	0.0385761258822727	0.0197248925894142	basal	NA
4639	ENSG00000134248	10542	protein-coding	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5	-0.0943680173593241	0.0193778699712677	basal	NA
4640	ENSG00000134250	4853	protein-coding	NOTCH2	notch receptor 2	-0.0669962868030174	0.01578718086934	basal	NA
4641	ENSG00000134253	80263	protein-coding	TRIM45	tripartite motif containing 45	0.0429344566548135	0.0111858726968177	basal	NA
4642	ENSG00000134255	10390	protein-coding	CEPT1	choline/ethanolamine phosphotransferase 1	0.0123521268207925	0.00202023932678507	basal	NA
4643	ENSG00000134262	10717	protein-coding	AP4B1	adaptor related protein complex 4 subunit beta 1	-0.0728445618659237	0.0140320120088317	basal	NA
4644	ENSG00000134265	8774	protein-coding	NAPG	NSF attachment protein gamma	-0.176484656034568	0.0346605004608871	basal	NA
4645	ENSG00000134278	56907	protein-coding	SPIRE1	spire type actin nucleation factor 1	-0.0178020040091931	0.00763583328249771	basal	NA
4646	ENSG00000134283	51535	protein-coding	PPHLN1	periphilin 1	-0.0371350573191939	0.0157346022556712	basal	NA
4647	ENSG00000134285	51303	protein-coding	FKBP11	FKBP prolyl isomerase 11	-0.290505459465954	0.134682704721494	basal	NA
4648	ENSG00000134287	377	protein-coding	ARF3	ADP ribosylation factor 3	0.157344826905405	0.0671033027709248	basal	NA
4649	ENSG00000134291	79022	protein-coding	TMEM106C	transmembrane protein 106C	0.00563063593511043	0.00470918980854731	basal	NA
4650	ENSG00000134294	54407	protein-coding	SLC38A2	solute carrier family 38 member 2	-0.0252354977554375	0.201541401455621	basal	NA
4651	ENSG00000134308	10971	protein-coding	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	-0.0841375557377512	0.0218546264333058	basal	NA
4652	ENSG00000134313	57498	protein-coding	KIDINS220	kinase D interacting substrate 220	0.11272110142076	0.00871393236465938	basal	NA
4653	ENSG00000134324	23175	protein-coding	LPIN1	lipin 1	-0.146606439969187	0.0227603352609822	basal	NA
4654	ENSG00000134330	285148	protein-coding	IAH1	isoamyl acetate hydrolyzing esterase 1 (putative)	-0.25623780849688	0.0481529841146738	basal	NA
4655	ENSG00000134333	3939	protein-coding	LDHA	lactate dehydrogenase A	-0.134583037620893	0.0424957801167053	basal	NA
4656	ENSG00000134352	3572	protein-coding	IL6ST	interleukin 6 cytokine family signal transducer	-0.118027627879405	0.0380067454531012	basal	NA
4657	ENSG00000134363	10468	protein-coding	FST	follistatin	-0.0971425291809721	0.057171521318103	basal	NA
4658	ENSG00000134369	89796	protein-coding	NAV1	neuron navigator 1	-0.016609178620669	0.0153108253046721	basal	NA
4659	ENSG00000134371	79577	protein-coding	CDC73	cell division cycle 73	0.172720530820777	0.147130767800983	basal	NA
4660	ENSG00000134375	10440	protein-coding	TIMM17A	translocase of inner mitochondrial membrane 17A	0.0368514708382457	0.0476121088044755	basal	NA
4661	ENSG00000134419	6210	protein-coding	RPS15A	ribosomal protein S15a	-0.0422671310537857	0.0506368801819293	basal	NA
4662	ENSG00000134440	4677	protein-coding	NARS1	asparaginyl-tRNA synthetase 1	0.0327262766211998	0.0119459446810384	basal	NA
4663	ENSG00000134444	57614	protein-coding	RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing	0.117768289401566	0.0457253656094623	basal	NA
4664	ENSG00000134452	84893	protein-coding	FBH1	F-box DNA helicase 1	0.085858003240187	0.00893393618019993	basal	NA
4665	ENSG00000134453	84991	protein-coding	RBM17	RNA binding motif protein 17	0.00990689642637662	0.00185716444652877	basal	NA
4666	ENSG00000134480	902	protein-coding	CCNH	cyclin H	-0.0375414618630889	0.00460306244330276	basal	NA
4667	ENSG00000134490	85019	protein-coding	TMEM241	transmembrane protein 241	-0.207759878862813	0.048565878775581	basal	NA
4668	ENSG00000134504	284252	protein-coding	KCTD1	potassium channel tetramerization domain containing 1	0.0406708171116627	0.0252981296116912	basal	NA
4669	ENSG00000134508	91768	protein-coding	CABLES1	Cdk5 and Abl enzyme substrate 1	0.0023925446342504	0.026983888034082	basal	NA
4670	ENSG00000134531	2012	protein-coding	EMP1	epithelial membrane protein 1	-0.036867166712799	0.00966913764316699	basal	NA
4671	ENSG00000134532	6660	protein-coding	SOX5	SRY-box transcription factor 5	0.0100203582814408	0.00708077134311857	basal	NA
4672	ENSG00000134574	1643	protein-coding	DDB2	damage specific DNA binding protein 2	-0.130399854519811	0.0479633608294727	basal	NA
4673	ENSG00000134575	53	protein-coding	ACP2	acid phosphatase 2, lysosomal	0.0783828636304625	0.00753664995509108	basal	NA
4674	ENSG00000134590	8933	protein-coding	RTL8C	retrotransposon Gag like 8C	-0.103164692220434	0.0406406892142999	basal	NA
4675	ENSG00000134597	51634	protein-coding	RBMX2	RNA binding motif protein X-linked 2	-0.022696917872703	0.00362099946551639	basal	NA
4676	ENSG00000134602	51765	protein-coding	STK26	serine/threonine kinase 26	-0.234553099559182	0.0375179987000823	basal	NA
4677	ENSG00000134644	9698	protein-coding	PUM1	pumilio RNA binding family member 1	0.0348294229118831	0.00488191066930549	basal	NA
4678	ENSG00000134668	90853	protein-coding	SPOCD1	SPOC domain containing 1	-0.048545093377456	0.0110953387042139	basal	NA
4679	ENSG00000134684	8565	protein-coding	YARS1	tyrosyl-tRNA synthetase 1	0.0267540012275636	0.00505774371767177	basal	NA
4680	ENSG00000134686	1912	protein-coding	PHC2	polyhomeotic homolog 2	-0.0167013657117177	0.0516319079196882	basal	NA
4681	ENSG00000134690	55143	protein-coding	CDCA8	cell division cycle associated 8	0.149384353065901	0.0518471928110153	basal	NA
4682	ENSG00000134697	29889	protein-coding	GNL2	G protein nucleolar 2	0.0233262131567814	0.0554624236397464	basal	NA
4683	ENSG00000134698	192670	protein-coding	AGO4	argonaute RISC component 4	-0.00881902850719489	0.0078794635809977	basal	NA
4684	ENSG00000134717	91408	protein-coding	BTF3L4	basic transcription factor 3 like 4	0.0253212136877958	0.00441873889473195	basal	NA
4685	ENSG00000134744	23318	protein-coding	TUT4	terminal uridylyl transferase 4	-0.00759722104685614	0.00239088382083044	basal	NA
4686	ENSG00000134748	84950	protein-coding	PRPF38A	pre-mRNA processing factor 38A	-0.0044579826891399	0.00540394296123193	basal	NA
4687	ENSG00000134758	51444	protein-coding	RNF138	ring finger protein 138	0.0780456431812981	0.00716993905004855	basal	NA
4688	ENSG00000134759	55250	protein-coding	ELP2	elongator acetyltransferase complex subunit 2	-0.0696952071953694	0.00607424802739427	basal	NA
4689	ENSG00000134769	1837	protein-coding	DTNA	dystrobrevin alpha	-0.21081716188351	0.120564995680301	basal	NA
4690	ENSG00000134775	80206	protein-coding	FHOD3	formin homology 2 domain containing 3	0.0702454999797442	0.0693387550346389	basal	NA
4691	ENSG00000134779	25941	protein-coding	TPGS2	tubulin polyglutamylase complex subunit 2	0.0193007054363746	0.0035007923632388	basal	NA
4692	ENSG00000134780	747	protein-coding	DAGLA	diacylglycerol lipase alpha	-0.0250951669841458	0.00582047737596759	basal	NA
4693	ENSG00000134802	29015	protein-coding	SLC43A3	solute carrier family 43 member 3	-0.107250530561269	0.0281516557146893	basal	NA
4694	ENSG00000134809	26519	protein-coding	TIMM10	translocase of inner mitochondrial membrane 10	0.0192569074667936	0.00337609618864364	basal	NA
4695	ENSG00000134815	9704	protein-coding	DHX34	DExH-box helicase 34	0.186068221081591	0.0778910784151071	basal	NA
4696	ENSG00000134824	9415	protein-coding	FADS2	fatty acid desaturase 2	-0.119636817058811	0.0464820635505672	basal	NA
4697	ENSG00000134825	746	protein-coding	TMEM258	transmembrane protein 258	-0.011627482069372	0.0188639495041211	basal	NA
4698	ENSG00000134830	27202	protein-coding	C5AR2	complement C5a receptor 2	-0.214041088256583	0.0631948437471988	basal	NA
4699	ENSG00000134851	55858	protein-coding	TMEM165	transmembrane protein 165	-0.328588040831921	0.27078755077061	basal	NA
4700	ENSG00000134852	9575	protein-coding	CLOCK	clock circadian regulator	0.0109043925088838	0.00243764050418289	basal	NA
4701	ENSG00000134853	5156	protein-coding	PDGFRA	platelet derived growth factor receptor alpha	-0.109871979310738	0.0109880321983261	basal	NA
4702	ENSG00000134864	87769	protein-coding	GGACT	gamma-glutamylamine cyclotransferase	-0.029148074158307	0.00179549562660632	basal	NA
4703	ENSG00000134871	1284	protein-coding	COL4A2	collagen type IV alpha 2 chain	0.644001864725121	0.274505132957315	basal	NA
4704	ENSG00000134874	22873	protein-coding	DZIP1	DAZ interacting zinc finger protein 1	-0.0995709301140005	0.0393977763186023	basal	NA
4705	ENSG00000134882	337867	protein-coding	UBAC2	UBA domain containing 2	0.0480661224524082	0.00945068715740792	basal	NA
4706	ENSG00000134884	55082	protein-coding	ARGLU1	arginine and glutamate rich 1	0.099344780794818	0.0326392236889785	basal	NA
4707	ENSG00000134897	54841	protein-coding	BIVM	basic, immunoglobulin-like variable motif containing	-0.0170193857994177	0.0133362227135939	basal	NA
4708	ENSG00000134899	2073	protein-coding	ERCC5	ERCC excision repair 5, endonuclease	-0.396099378299529	0.0231906634272411	basal	NA
4709	ENSG00000134900	7174	protein-coding	TPP2	tripeptidyl peptidase 2	0.0184294514509738	0.00855790380632037	basal	NA
4710	ENSG00000134901	79070	protein-coding	POGLUT2	protein O-glucosyltransferase 2	-0.543133586825008	0.0850113213597084	basal	NA
4711	ENSG00000134905	79587	protein-coding	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial	-0.0581611359705158	0.0134222746496772	basal	NA
4712	ENSG00000134909	9743	protein-coding	ARHGAP32	Rho GTPase activating protein 32	0.0162412449669688	0.00385025371443878	basal	NA
4713	ENSG00000134910	3703	protein-coding	STT3A	STT3 oligosaccharyltransferase complex catalytic subunit A	0.0252677686446469	0.00370511565090071	basal	NA
4714	ENSG00000134954	2113	protein-coding	ETS1	ETS proto-oncogene 1, transcription factor	0.169279095241171	0.0202574100891867	basal	NA
4715	ENSG00000134970	51014	protein-coding	TMED7	transmembrane p24 trafficking protein 7	-0.023211658693878	0.0279160336677881	basal	NA
4716	ENSG00000134982	324	protein-coding	APC	APC regulator of WNT signaling pathway	-0.00814979729642218	0.000965503374880395	basal	NA
4717	ENSG00000134986	9315	protein-coding	NREP	neuronal regeneration related protein	0.538564679358193	0.08571816522475	basal	NA
4718	ENSG00000134987	134430	protein-coding	WDR36	WD repeat domain 36	-0.0262721928877603	0.019645266337089	basal	NA
4719	ENSG00000134996	26578	protein-coding	OSTF1	osteoclast stimulating factor 1	-0.254684669950429	0.0587513368461769	basal	NA
4720	ENSG00000135002	55312	protein-coding	RFK	riboflavin kinase	0.0249699382267103	0.00532423095744402	basal	NA
4721	ENSG00000135018	29979	protein-coding	UBQLN1	ubiquilin 1	0.0523826328379344	0.0123111857489672	basal	NA
4722	ENSG00000135040	60560	protein-coding	NAA35	N-alpha-acetyltransferase 35, NatC auxiliary subunit	0.0956332914878798	0.0113454503052536	basal	NA
4723	ENSG00000135046	301	protein-coding	ANXA1	annexin A1	-0.111741461362166	0.0189891061070529	basal	NA
4724	ENSG00000135047	1514	protein-coding	CTSL	cathepsin L	-0.385728419002294	0.396918228005807	basal	NA
4725	ENSG00000135048	23670	protein-coding	CEMIP2	cell migration inducing hyaluronidase 2	0.191820917715889	0.067764319008764	basal	NA
4726	ENSG00000135049	23287	protein-coding	AGTPBP1	ATP/GTP binding carboxypeptidase 1	-0.00725010638147307	0.00170599668733198	basal	NA
4727	ENSG00000135052	51280	protein-coding	GOLM1	golgi membrane protein 1	0.0134168173691932	0.00239578853949757	basal	NA
4728	ENSG00000135069	29968	protein-coding	PSAT1	phosphoserine aminotransferase 1	0.0374808731900655	0.00982620204579763	basal	NA
4729	ENSG00000135070	81689	protein-coding	ISCA1	iron-sulfur cluster assembly 1	-0.103375706680839	0.0140609860617888	basal	NA
4730	ENSG00000135074	8728	protein-coding	ADAM19	ADAM metallopeptidase domain 19	0.25789912309043	0.177511914174325	basal	NA
4731	ENSG00000135090	51347	protein-coding	TAOK3	TAO kinase 3	0.0107824863293644	0.0168172642895924	basal	NA
4732	ENSG00000135093	84749	protein-coding	USP30	ubiquitin specific peptidase 30	-0.0115441826379043	0.0138334080736025	basal	NA
4733	ENSG00000135108	23014	protein-coding	FBXO21	F-box protein 21	0.000580427831336589	0.0298488106452868	basal	NA
4734	ENSG00000135111	6926	protein-coding	TBX3	T-box transcription factor 3	0.794534961362943	0.165187841368269	basal	NA
4735	ENSG00000135114	8638	protein-coding	OASL	2'-5'-oligoadenylate synthetase like	-0.169678195903009	0.114904230992485	basal	NA
4736	ENSG00000135124	5025	protein-coding	P2RX4	purinergic receptor P2X 4	-0.106733219494772	0.0360239121583828	basal	NA
4737	ENSG00000135148	10906	protein-coding	TRAFD1	TRAF-type zinc finger domain containing 1	-0.0116681088812577	0.0122111397398758	basal	NA
4738	ENSG00000135164	9988	protein-coding	DMTF1	cyclin D binding myb like transcription factor 1	-0.0345340850477629	0.0106728928990789	basal	NA
4739	ENSG00000135185	79161	protein-coding	TMEM243	transmembrane protein 243	-0.0381729204337045	0.0121742991099185	basal	NA
4740	ENSG00000135211	85025	protein-coding	TMEM60	transmembrane protein 60	-0.0140761027842472	0.00559152495934351	basal	NA
4741	ENSG00000135241	50640	protein-coding	PNPLA8	patatin like phospholipase domain containing 8	-0.0161196091384495	0.00601456704153871	basal	NA
4742	ENSG00000135245	29923	protein-coding	HILPDA	hypoxia inducible lipid droplet associated	-0.173247156767207	0.0365845553214957	basal	NA
4743	ENSG00000135249	60561	protein-coding	RINT1	RAD50 interactor 1	0.040127268731638	0.0076842349586746	basal	NA
4744	ENSG00000135250	6733	protein-coding	SRPK2	SRSF protein kinase 2	-0.0122165970579295	0.0474188711230355	basal	NA
4745	ENSG00000135253	375616	protein-coding	KCP	kielin cysteine rich BMP regulator	-0.0217910516093369	0.00292706316141551	basal	NA
4746	ENSG00000135269	26136	protein-coding	TES	testin LIM domain protein	-0.0494231284484462	0.209688813579532	basal	NA
4747	ENSG00000135272	29969	protein-coding	MDFIC	MyoD family inhibitor domain containing	-0.101196859862229	0.0328841977644417	basal	NA
4748	ENSG00000135297	25821	protein-coding	MTO1	mitochondrial tRNA translation optimization 1	-0.0104696334676655	0.0314410307770664	basal	NA
4749	ENSG00000135314	80759	protein-coding	KHDC1	KH domain containing 1	0.014186689425332	0.00656888952602923	basal	NA
4750	ENSG00000135315	22832	protein-coding	CEP162	centrosomal protein 162	0.0143935298147066	0.0170219663502577	basal	NA
4751	ENSG00000135316	10492	protein-coding	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein	0.0701329708574943	0.0150109883126095	basal	NA
4752	ENSG00000135317	57231	protein-coding	SNX14	sorting nexin 14	0.00870103846558705	0.00649153427123675	basal	NA
4753	ENSG00000135318	4907	protein-coding	NT5E	5'-nucleotidase ecto	-0.0339802959467664	0.00941235773923291	basal	NA
4754	ENSG00000135334	55122	protein-coding	AKIRIN2	akirin 2	-0.067432536016544	0.035310204176805	basal	NA
4755	ENSG00000135336	23595	protein-coding	ORC3	origin recognition complex subunit 3	0.0641895025768997	0.00889494235780831	basal	NA
4756	ENSG00000135338	167691	protein-coding	LCA5	lebercilin LCA5	-0.0226869520193775	0.00481065176473861	basal	NA
4757	ENSG00000135341	6885	protein-coding	MAP3K7	mitogen-activated protein kinase kinase kinase 7	0.0519451067427334	0.00568901487338418	basal	NA
4758	ENSG00000135362	79899	protein-coding	PRR5L	proline rich 5 like	0.0266368054389498	0.00807023606337818	basal	NA
4759	ENSG00000135365	51317	protein-coding	PHF21A	PHD finger protein 21A	-0.040565111381054	0.0102944615576563	basal	NA
4760	ENSG00000135372	55226	protein-coding	NAT10	N-acetyltransferase 10	-0.0397170352304345	0.0591163781619386	basal	NA
4761	ENSG00000135378	79056	protein-coding	PRRG4	proline rich and Gla domain 4	-0.244877304758649	0.104635133923154	basal	NA
4762	ENSG00000135387	4076	protein-coding	CAPRIN1	cell cycle associated protein 1	0.0568093225942471	0.0148972140862606	basal	NA
4763	ENSG00000135390	517	protein-coding	ATP5MC2	ATP synthase membrane subunit c locus 2	-0.168987894037183	0.045130186645241	basal	NA
